Accession	Title	Series Type	Taxonomy	Sample Count	Datasets	Supplementary Types	Supplementary Links	PubMed ID	SRA Accession	Contact	Release Date
GSE43401	"MYBL2 Is a Sub-haploinsufficient Tumor Suppressor Gene in Myeloid Malignancy"	"Expression profiling by array"	"Homo sapiens"	43		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43401/suppl"	23878725		"Stefan Heinrichs"	"Sep 15, 2013"
GSE47937	"Gene expression changes due to influenza virus induced miRNAs"	"Expression profiling by array"	"Homo sapiens"	12				24086750		"William Buggele"	"Sep 15, 2013"
GSE48036	"MicroRNA profiling of influenza A virus infected cells"	"Non-coding RNA profiling by high throughput sequencing"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48036/suppl"	24086750	SRP026121	"William Buggele"	"Sep 15, 2013"
GSE48371	"Transcriptional profiling of breast cancer stem cell xenografts and their metastatic derivatives"	"Expression profiling by array"	"Homo sapiens"	14		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48371/suppl"			"alfredo pagliuca"	"Sep 15, 2013"
GSE48581	"Potential impact of microarray diagnosis of T cell-mediated rejection in kidney transplants: the INTERCOM study"	"Expression profiling by array"	"Homo sapiens"	306		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48581/suppl"	23915426;25377077		"Jessica Chang"	"Sep 15, 2013"
GSE49531	"Gene expression data from lymphoblastoid cell lines from participants in the Genetics of Microangiopathic Brain Injury study"	"Expression profiling by array"	"Homo sapiens"	883		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49531/suppl"			"Stephen T Turner"	"Sep 15, 2013"
GSE49941	"Gene expression profiling in leiomyosarcomas and undifferentiated pleomorphic sarcomas: SRC as a new diagnostic marker"	"Expression profiling by array"	"Homo sapiens"	44		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49941/suppl"	25028927		"Fabio Albuquerque Marchi"	"Sep 15, 2013"
GSE41040	"Gene expresion changes following knockdown of KDM4C in primary fibroblasts"	"Expression profiling by array"	"Homo sapiens"	14		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41040/suppl"	24285722		"Vivian G Cheung"	"Sep 14, 2013"
GSE50532	"Gene expression analysis of RB1 knockdown in bone in response to radiation"	"Expression profiling by array"	"Homo sapiens"	36	GDS5350	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50532/suppl"	24231354		"Maya Kansara"	"Sep 14, 2013"
GSE50850	"Epithelial Ovarian Cancer Cells: Control vs. miR-506 Transfected"	"Expression profiling by array"	"Homo sapiens"	3		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50850/suppl"			"wei zhang"	"Sep 14, 2013"
GSE50852	"Differences in DNA Methylation between Human Neuronal and Glial Cells are Concentrated in Enhancers and non-CpG Sites [Enhanced Reduced Representation Bisulfite Sequencing data]"	"Methylation profiling by high throughput sequencing"	"Homo sapiens"	6		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50852/suppl"	24057217	SRP029932	"Stella Dracheva"	"Sep 14, 2013"
GSE50853	"Differences in DNA methylation between human neuronal and glial cells are concentrated in enhancers and non-CpG sites"	"Methylation profiling by high throughput sequencing;Genome binding/occupancy profiling by genome tiling array"	"Homo sapiens"	30		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50853/suppl"	24057217		"Stella Dracheva"	"Sep 14, 2013"
GSE50867	"Identification of microRNA as novel circulating markers for presence of intracranial aneurysms"	"Non-coding RNA profiling by array"	"Homo sapiens"	12		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50867/suppl"	25249297		"Fan Jiang"	"Sep 14, 2013"
GSE50874	"Methylation Profiling of Human Kidney Tubules"	"Methylation profiling by array"	"Homo sapiens"	85		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50874/suppl"	24098934		"Yi-An Ko"	"Sep 14, 2013"
GSE9160	"Gene Expression Across the Human Growth Plate"	"Expression profiling by array"	"Homo sapiens"	10		"CEL;CHP;EXP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE9nnn/GSE9160/suppl"			"Ed Mougey"	"Sep 13, 2013"
GSE34230	"Transcription profiles of cumulus cells from GnRH agonists and GnRH antagonists treated oocytes at different maturity stages"	"Expression profiling by array"	"Homo sapiens"	46		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE34nnn/GSE34230/suppl"	23082142		"Peter Juvan"	"Sep 13, 2013"
GSE44856	"Expression data from Human Umbilical Vein Endothelial Cells (HUVECs) exposed to WT and V30M transthyretin (TTR)"	"Expression profiling by array"	"Homo sapiens"	6		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44856/suppl"	24030829		"Raquel João Nunes"	"Sep 13, 2013"
GSE46599	"Genome-wide analysis of interferon-stimulated genes in primary cells and immortalized cell lines"	"Expression profiling by array"	"Homo sapiens"	48		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46599/suppl"	24048477		"Reiner Schulz"	"Sep 13, 2013"
GSE47629	"Modulation of enhancer looping and differential gene targeting by Epstein-Barr virus transcription factors directs epigenetic reprogramming"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	3		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47629/suppl"	24068937	SRP023634	"Aditi Kanhere"	"Sep 13, 2013"
GSE48833	"Identification and functional analysis of SHISA2 overexpressed in high-grade prostate cancer cells."	"Expression profiling by array"	"Homo sapiens"	2		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48833/suppl"			"Kenji Tamura"	"Sep 13, 2013"
GSE50798	"Differences in DNA methylation between human neuronal and glial cells are concentrated in enhancers and non-CpG sites [methylation array]"	"Genome binding/occupancy profiling by genome tiling array"	"Homo sapiens"	24		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50798/suppl"			"Stella Dracheva"	"Sep 13, 2013"
GSE50812	"Aiolos promotes anchorage independence by silencing p66Shc transcription in lung carcinoma A549 cells"	"Expression profiling by array"	"Homo sapiens"	3		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50812/suppl"	24823637		"Zhenyi Ma"	"Sep 13, 2013"
GSE50814	"Human exosomal placenta-specific miRNAs modulate expression of target genes in maternal immune cells during pregnancy"	"Expression profiling by array"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50814/suppl"	25273530		"Kazuya Yuge"	"Sep 13, 2013"
GSE50837	"DNA methylation profiling in X;autosome translocations supports a role for L1 repeats in the spread of X chromosome inactivation"	"Methylation profiling by genome tiling array"	"Homo sapiens"	8		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50837/suppl"	24186870		"Andrew Sharp"	"Sep 13, 2013"
GSE42373	"Gene expression analysis in TGFbeta/TNFalpha treated A549 spheroid cultures"	"Expression profiling by array"	"Homo sapiens"	8		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42373/suppl"	24004852;25432175		"Marcin Piotr Cieslik"	"Sep 12, 2013"
GSE42374	"Histone modification analysis in TGFbeta/TNFalpha treated A549 spheroid cultures"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	36		"BED;TDF"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42374/suppl"	24004852	SRP017230	"Marcin Piotr Cieslik"	"Sep 12, 2013"
GSE42375	"chromatin reprogramming and differential gene expression in a model of EMT (spheroid A549 treated with TGF/TNF)"	"Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	44		"BED;CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42375/suppl"	24004852		"Marcin Piotr Cieslik"	"Sep 12, 2013"
GSE46569	"Prostaglandin-modulated umbilical cord blood hematopoietic stem cells"	"Expression profiling by array"	"Homo sapiens"	10		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46569/suppl"	23996087		"Dave Robbins"	"Sep 12, 2013"
GSE46634	"Prostaglandin dose response on hematopoietic stem cells (4 deg C)"	"Expression profiling by array"	"Homo sapiens"	4		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46634/suppl"	23996087		"Dave Robbins"	"Sep 12, 2013"
GSE46714	"Prostaglandin duration required to elicit maximum response on hematopoietic stem cells"	"Expression profiling by array"	"Homo sapiens"	6		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46714/suppl"	23996087		"Dave Robbins"	"Sep 12, 2013"
GSE48541	"Prostaglandin dose response on hematopoietic stem cells (25 & 37 deg C)"	"Expression profiling by array"	"Homo sapiens"	9		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE48nnn/GSE48541/suppl"	23996087		"Dave Robbins"	"Sep 12, 2013"
GSE50756	"Cyclophilin B supports the survuval of glioblastoma multiforme cells"	"Expression profiling by array"	"Homo sapiens"	6	GDS4828	"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50756/suppl"	24272483		"Richard J Bram"	"Sep 12, 2013"
GSE50783	"LncRNAs Expression in Preeclampsia Placenta Reveals the Potential Role of LncRNAs Contributing to Preeclampsia Pathogenesis"	"Non-coding RNA profiling by array"	"Homo sapiens"	11		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50783/suppl"	24312300		"xiaoju He"	"Sep 12, 2013"
GSE50784	"Gene expression of the human trabecular meshwork (TM) of the eye"	"Expression profiling by array"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50784/suppl"			"Sarah Janssen"	"Sep 12, 2013"
GSE50796	"Gene Expression Changes Between Patent and Fused Cranial Sutures in a Nonsyndromic Craniosynostosis Population"	"Expression profiling by array"	"Homo sapiens"	14		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50796/suppl"			"Amiee Bell Potter"	"Sep 12, 2013"
GSE50801	"ER71/ETV2-mediated direct reprogramming of human dermal fibroblasts (HDFs) into endothelial-like cells"	"Expression profiling by array"	"Homo sapiens"	12		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50801/suppl"			"Young-sup Yoon"	"Sep 12, 2013"
GSE35320	"microRNAs distinguish cytogenetic subgroups in pediatric AML and contribute to complex regulatory networks in AML-relevant pathways"	"Other;Non-coding RNA profiling by array;Expression profiling by array"	"Homo sapiens;Mus musculus;Rattus norvegicus;synthetic construct"	182		"CEL;GPR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE35nnn/GSE35320/suppl"	23418555		"Pablo Landgraf"	"Sep 11, 2013"
GSE42216	"Gene expression analysis of the immortalized human endothelial cell lines HMEC-1 and TIME"	"Expression profiling by array"	"Homo sapiens"	8		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42216/suppl"	24058540		"Johannes Keuschnigg"	"Sep 11, 2013"
GSE44201	"Gene expression in human peripheral blood 48 hours after exposure to ionizing radiation"	"Expression profiling by array"	"Homo sapiens"	75		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44201/suppl"	24168352		"Sally Amundson"	"Sep 11, 2013"
GSE45322	"Expression data from human olfactory neurosphere derived cells (hONS) established from adult donors treated with coated and uncoated ZnO nanoparticles"	"Expression profiling by array"	"Homo sapiens"	40		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45322/suppl"			"Megan Osmond-McLeod"	"Sep 11, 2013"
GSE50714	"CD5 alters gene transcription in Jok-1 B cells"	"Expression profiling by array"	"Homo sapiens"	9		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50714/suppl"			"soizic garaud"	"Sep 11, 2013"
GSE50722	"Effect of tumor conditioned medium of human mesenchymal stem cell (MSCs)"	"Expression profiling by array"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50722/suppl"	24405819		"Nehad M Alajez"	"Sep 11, 2013"
GSE50746	"Time dependent changes of gene expression in surgical specimen of colorectal cancer"	"Expression profiling by array"	"Homo sapiens"	28		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50746/suppl"			"Aya Yamagishi"	"Sep 11, 2013"
GSE24068	"Gene expression from SCID-hu mice treated with saline (control) or intermittent PTH"	"Expression profiling by array"	"Homo sapiens"	10		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE24nnn/GSE24068/suppl"	21188144		"Shmuel Yaccoby"	"Sep 10, 2013"
GSE44228	"Differential Gene Expression in HIV-Infected Individuals Following ART."	"Expression profiling by array"	"Homo sapiens"	72		"IDAT;SDF;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE44nnn/GSE44228/suppl"	23933117		"Akul Singhania"	"Sep 10, 2013"
GSE50619	"Lipopolysaccharide-induced microRNA-146a targets CARD10 and involves in angiogenesis of human umbilical vein endothelial cells"	"Expression profiling by array"	"Homo sapiens"	2		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50619/suppl"			"Ching-Hua Hsieh"	"Sep 10, 2013"
GSE50704	"Transcriptome-guided functional analyses reveal novel biological properties and regulatory heirarchy of human embryonic stem cell derived ventricular cardiomyocytes."	"Expression profiling by array"	"Homo sapiens"	10	GDS5603	"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50704/suppl"	24204964		"Ronald A Li"	"Sep 10, 2013"
GSE50705	"Xenoestrogen Dose-dependent Transcriptomal Changes in MCF-7 Human Breast Cancer Cells"	"Expression profiling by array"	"Homo sapiens"	351		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50705/suppl"	24062438		"Toshi Shioda"	"Sep 10, 2013"
GSE36616	"Lamin B1 depletion in senescent cells triggers large-Scale changes in gene expression and in the chromatin landscape[ChIP-seq]"	"Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	17		"BED;BW"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36616/suppl"	23934658	SRP011584	"Gregory Donahue"	"Sep 09, 2013"
GSE36640	"Lamin B1 Depletion in Senescent Cells Triggers Large-Scale Changes in Gene Expression and in the Chromatin Landscape [ expression array ]"	"Expression profiling by array"	"Homo sapiens"	10		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36640/suppl"	23934658		"Gregory Donahue"	"Sep 09, 2013"
GSE36641	"Lamin B1 depletion in senescent cells leads to large-scale changes in the chromatin landscape"	"Expression profiling by array;Genome binding/occupancy profiling by high throughput sequencing"	"Homo sapiens"	27		"BW;CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36641/suppl"	23934658		"Gregory Donahue"	"Sep 09, 2013"
GSE43495	"Expression data of mammary epithelial cells during the epithelial-mesenchymal transition"	"Expression profiling by array"	"Homo sapiens"	15		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE43nnn/GSE43495/suppl"	24029232		"Wai Leong Tam"	"Sep 09, 2013"
GSE46044	"A compendium of hematopoietic regulators, chromatin modifiers and basal transcription factors occupy CBF-MYH11/RUNX1 target genes"	"Genome binding/occupancy profiling by high throughput sequencing;Expression profiling by high throughput sequencing"	"Homo sapiens"	27		"BEDGRAPH;WIG"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46044/suppl"	24002588	SRP021072	"Joost Martens"	"Sep 09, 2013"
GSE49667	"DNA methylation differences between human regulatory T cells and conventional T cells"	"Methylation profiling by array"	"Homo sapiens"	10		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE49nnn/GSE49667/suppl"	23974203		"Jovana Maksimovic"	"Sep 09, 2013"
GSE50690	"Analysis of RNA quantitation in formaldehyde-fixed cells"	"Expression profiling by array"	"Homo sapiens"	46		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50690/suppl"	24023909		"Lucio Gama"	"Sep 09, 2013"
GSE36942	"Genomic profiling of oral squamous cell carcinoma by array-based comparative genomic hybridization"	"Genome variation profiling by array"	"Homo sapiens"	42		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE36nnn/GSE36942/suppl"	23457519		"shunichi yoshioka"	"Sep 08, 2013"
GSE50449	"Chromosome conformation capture-on-chip analysis of long-range cis interactions of the SOX9 promoter"	"Other"	"Homo sapiens"	6		"GFF;PAIR"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50449/suppl"	24254229		"Pawel Stankiewicz"	"Sep 08, 2013"
GSE40834	"Array comparative genomic hybridization data from 313 CLL specimens to study outcome associations"	"Genome variation profiling by array"	"Homo sapiens"	313		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40834/suppl"	24047479		"Jane Houldsworth"	"Sep 07, 2013"
GSE47359	"Genome-wide DNA methylation profiling in cultured eutopic and ectopic endometrial stromal cells (methylation)"	"Methylation profiling by array"	"Homo sapiens"	9		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47359/suppl"			"Yoshiaki Yamagata"	"Sep 07, 2013"
GSE47360	"Genome-wide DNA methylation profiling in cultured eutopic and ectopic endometrial stromal cells (expression)"	"Expression profiling by array"	"Homo sapiens"	9		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47360/suppl"			"Yoshiaki Yamagata"	"Sep 07, 2013"
GSE47361	"Genome-wide DNA methylation profiling in cultured eutopic and ectopic endometrial stromal cells"	"Methylation profiling by array;Expression profiling by array"	"Homo sapiens"	18		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47361/suppl"			"Yoshiaki Yamagata"	"Sep 07, 2013"
GSE50564	"IMPACT: Unraveling intracellular signal transduction and pathway crosstalk by exploring pathway landscape"	"Expression profiling by array;Third-party reanalysis"	"Homo sapiens"	12		"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE50nnn/GSE50564/suppl"			"Jinghua Gu"	"Sep 07, 2013"
GSE39826	"Comparative gene expression profiling of the EBV-positive NPC cell line C666.1 and normal primary tonsillar epithelial cells"	"Expression profiling by array"	"Homo sapiens"	6		"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39826/suppl"	23934731		"Wenbin Wei"	"Sep 06, 2013"
GSE40682	"Transcriptome profiling of breast cancer cells with Insulin like growth factor binding protein 2 (IGFBP2) knockdown"	"Expression profiling by array"	"Homo sapiens"	4		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE40nnn/GSE40682/suppl"	23767917		"Neeraj KUMAR"	"Sep 06, 2013"
GSE41922	"Clinical Utility of Circulating MicroRNA Signatures for Breast Cancer Diagnosis (RT-PCR)"	"Expression profiling by RT-PCR;Non-coding RNA profiling by array"	"Homo sapiens"	54		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41922/suppl"	23797906		"Maurice Chan"	"Sep 06, 2013"
GSE42072	"Clinical Utility of Circulating MicroRNA Signatures for Breast Cancer Diagnosis (Gene expression)"	"Non-coding RNA profiling by array"	"Homo sapiens"	62		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42072/suppl"	23797906		"Maurice Chan"	"Sep 06, 2013"
GSE42128	"Clinical Utility of Circulating MicroRNA Signatures for Breast Cancer Diagnosis"	"Expression profiling by RT-PCR;Non-coding RNA profiling by array"	"Homo sapiens"	116		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE42nnn/GSE42128/suppl"	23797906		"Maurice Chan"	"Sep 06, 2013"
GSE46850	"A Common Docking (CD) Domain in Progesterone Receptor-B Links MKP3-Dependent Rapid Signaling Events to JAK/STAT Regulation of Gene Expression Required for Breast Cancer Cell Proliferation"	"Expression profiling by array"	"Homo sapiens"	18		"TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE46nnn/GSE46850/suppl"	23921636		"Todd P Knutson"	"Sep 06, 2013"
GSE47032	"Genome-wide analysis of differentially expressed genes and splicing isoforms in clear cell Renal Cell Carcinoma"	"Expression profiling by array"	"Homo sapiens"	40		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47032/suppl"	24194935		"Alessio Valletti"	"Sep 06, 2013"
GSE47927	"Comparing gene expression in stem/progenitor cells from patients with CML in chronic, accelerated and blastic phase with normal volunteers"	"Expression profiling by array"	"Homo sapiens"	67		"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE47nnn/GSE47927/suppl"	23836560;27281222		"david irvine"	"Sep 06, 2013"
